YEAR,PUMFID,PERSONID,FWEIGHT,PROV,USZGAP,MBMREGP,AGEGP,SEX,MARST,CMPHI,HLEV2G,STUDTFP,FLLPRTP,FWORKED,SCSUM,ALFST,WKSEM,WKSUEM,WKSNLF,USHRWK,ALHRWK,FPDWK,FSEMP,FUNFW,IMMSTP,YRIMMGP,ALIMO,ALIP,ATINC,CAPGN,CCAR,CHFED,CHPRV,CHTXB,CPQPP,CQPC,EARNG,EIPR,FDITX,FMSE,GI,GSTXC,GTR,INCTX,INVA,MAJRI,MTINC,NFMSE,OAS,OASGI,OGOVTR,OTHINC,OTTXM,PEN,PENGIV,PENREC,PHPR,PRPEN,PVITX,PVTXC,RPPC,RSPWI,SAPIS,SEMP,TTINC,UCCB,UDPD,UIBEN,WGSAL,WKRCP,EFID,EFSIZE,EFTYP,EFMJIE,EFMJIEH,EFRMJIG,EFAGOFMP,EFAGYFMP,EFMJSI,EFALIMO,EFALIP,EFATINC,EFCAPGN,EFCCAR,EFCHFED,EFCHPRV,EFCHTXB,EFCPQPP,EFCQPC,EFEARNG,EFEIPR,EFFDITX,EFFMSE,EFGI,EFGSTXC,EFGTR,EFINCTX,EFINVA,EFMBSCIN,EFMTINC,EFNFMSE,EFOAS,EFOASGI,EFOGOVTR,EFOTHINC,EFOTTXM,EFPEN,EFPENGIV,EFPENREC,EFPHPR,EFPRPEN,EFPVITX,EFPVTXC,EFRPPC,EFRSPWI,EFSAPIS,EFSEMP,EFTTINC,EFUCCB,EFUDPD,EFUIBEN,EFWGSAL,EFWKRCP,CFID,CFSIZE,CFCOMP,CFMJIE,CFMJIEH,CFRMJIG,CFAGOFMP,CFAGYFMP,CFMJSI,CFALIMO,CFALIP,CFATINC,CFCAPGN,CFCCAR,CFCHFED,CFCHPRV,CFCHTXB,CFCPQPP,CFCQPC,CFEARNG,CFEIPR,CFFDITX,CFFMSE,CFGI,CFGSTXC,CFGTR,CFINCTX,CFINVA,CFMTINC,CFNFMSE,CFOAS,CFOASGI,CFOGOVTR,CFOTHINC,CFOTTXM,CFPEN,CFPENGIV,CFPENREC,CFPHPR,CFPRPEN,CFPVITX,CFPVTXC,CFRPPC,CFRSPWI,CFSAPIS,CFSEMP,CFTTINC,CFUCCB,CFUDPD,CFUIBEN,CFWGSAL,CFWKRCP,HHSIZE,HHCOMP,HHMJIE,LICODA,LICOFA,LICODB,LICOFB,LIMSDA,LIMSFA,MBSCD,MBSCF,DWLTYP,DWTENR,REPA,SUIT,MORTG,MORTGM,CONDMP,RENTM,CHNEED,VERDATE
2016,7138,"        713802",126.6708,12,07,07,03,2,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,6,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,96,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,"        7138A",4,31,2,1,3,08,02,04,0,0,27550,0,0,13000,2300,15300,0,0,1750,0,0,0,0,775,25800,0,0,27300,1750,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,8000,0,27550,1300,25,0,1750,0,"        7138A01",4,06,2,1,3,08,02,04,0,0,27550,0,0,13000,2300,15300,0,0,1750,0,0,0,0,775,25800,0,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,8000,0,27550,1300,25,0,1750,0,4,2,2,16.7,1,31.0,1,39.2,1,27.0,1,1,2,3,1,6,99999996,99999996,300,2," 14JUN2018"
2016,7138,"        713803",126.6708,12,07,07,03,2,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,6,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,96,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,"        7138A",4,31,2,1,3,08,02,04,0,0,27550,0,0,13000,2300,15300,0,0,1750,0,0,0,0,775,25800,0,0,27300,1750,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,8000,0,27550,1300,25,0,1750,0,"        7138A01",4,06,2,1,3,08,02,04,0,0,27550,0,0,13000,2300,15300,0,0,1750,0,0,0,0,775,25800,0,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,8000,0,27550,1300,25,0,1750,0,4,2,2,16.7,1,31.0,1,39.2,1,27.0,1,1,2,3,1,6,99999996,99999996,300,2," 14JUN2018"
2016,7138,"        713804",126.6708,12,07,07,02,1,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,6,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,96,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,"        7138A",4,31,2,1,3,08,02,04,0,0,27550,0,0,13000,2300,15300,0,0,1750,0,0,0,0,775,25800,0,0,27300,1750,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,8000,0,27550,1300,25,0,1750,0,"        7138A01",4,06,2,1,3,08,02,04,0,0,27550,0,0,13000,2300,15300,0,0,1750,0,0,0,0,775,25800,0,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,8000,0,27550,1300,25,0,1750,0,4,2,2,16.7,1,31.0,1,39.2,1,27.0,1,1,2,3,1,6,99999996,99999996,300,2," 14JUN2018"
2016,7154,"        715401",507.0209,12,07,07,09,1,02,1,3,2,6,1,11,01,52,0,0,64.0,3328,1,2,2,6,6,0,17500,71270,0,0,0,0,0,0,2600,97500,975,14490,0,0,0,0,26230,0,02,97500,0,0,0,0,0,0,0,0,0,0,0,11740,0,0,0,0,0,97500,0,3900,0,97500,0,"        7154A",2,21,1,1,1,09,08,02,0,17500,84770,0,0,0,0,0,0,3125,111000,1300,14490,0,0,0,0,26230,0,58645,111000,0,0,0,0,0,0,0,0,0,0,0,11740,0,0,0,0,0,111000,0,3900,0,111000,0,"        7154A01",2,03,1,1,1,09,08,02,0,17500,84770,0,0,0,0,0,0,3125,111000,1300,14490,0,0,0,0,26230,0,111000,0,0,0,0,0,0,0,0,0,0,0,11740,0,0,0,0,0,111000,0,3900,0,111000,0,2,2,1,999.6,2,999.6,2,999.6,2,999.6,2,3,2,3,1,6,99999996,99999996,800,2," 14JUN2018"
2016,7154,"        715402",507.0209,12,07,07,08,2,02,1,3,2,6,1,12,01,52,0,0,24.0,1248,1,2,2,6,6,0,0,13500,0,0,0,0,0,0,525,13500,325,0,0,0,0,0,0,0,02,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500,0,0,0,13500,0,"        7154A",2,21,2,1,2,09,08,02,0,17500,84770,0,0,0,0,0,0,3125,111000,1300,14490,0,0,0,0,26230,0,58645,111000,0,0,0,0,0,0,0,0,0,0,0,11740,0,0,0,0,0,111000,0,3900,0,111000,0,"        7154A01",2,03,2,1,2,09,08,02,0,17500,84770,0,0,0,0,0,0,3125,111000,1300,14490,0,0,0,0,26230,0,111000,0,0,0,0,0,0,0,0,0,0,0,11740,0,0,0,0,0,111000,0,3900,0,111000,0,2,2,2,999.6,2,999.6,2,999.6,2,999.6,2,3,2,3,1,6,99999996,99999996,800,2," 14JUN2018"
2016,7156,"        715601",263.794,12,01,05,14,2,05,1,3,6,6,2,30,03,0,0,52,999.6,9996,6,6,6,6,6,0,0,12820,0,0,0,0,0,11000,0,0,0,0,0,0,300,11600,130,1350,04,1350,0,0,0,0,0,0,0,0,0,0,0,130,300,0,0,0,0,12950,0,0,0,0,0,"        7156A",1,14,1,2,1,14,14,04,0,0,12820,0,0,0,0,0,11000,0,0,0,0,0,0,300,11600,130,1350,14649,1350,0,0,0,0,0,0,0,0,0,0,0,130,300,0,0,0,0,12950,0,0,0,0,0,"        7156A01",1,01,1,2,1,14,14,04,0,0,12820,0,0,0,0,0,11000,0,0,0,0,0,0,300,11600,130,1350,1350,0,0,0,0,0,0,0,0,0,0,0,130,300,0,0,0,0,12950,0,0,0,0,0,2,3,2,5.2,1,24.6,1,999.6,2,25.5,1,1,1,3,1,2,99999996,99999996,99999996,6," 14JUN2018"
2016,7156,"        715602",263.794,12,01,05,13,1,04,1,3,6,6,2,30,03,0,0,52,999.6,9996,6,6,6,6,6,0,11500,21085,0,0,0,0,0,0,0,325,0,1200,0,0,425,700,2290,0,06,22675,0,0,0,0,350,350,22000,0,0,0,22000,1090,275,0,0,0,0,23375,0,0,0,325,0,"        7156B",1,13,1,1,1,13,13,06,0,11500,21085,0,0,0,0,0,0,0,325,0,1200,0,0,425,700,2290,0,11414,22675,0,0,0,0,350,350,22000,0,0,0,22000,1090,275,0,0,0,0,23375,0,0,0,325,0,"        7156B01",1,01,1,1,1,13,13,06,0,11500,21085,0,0,0,0,0,0,0,325,0,1200,0,0,425,700,2290,0,22675,0,0,0,0,350,350,22000,0,0,0,22000,1090,275,0,0,0,0,23375,0,0,0,325,0,2,3,1,999.6,2,999.6,2,999.6,2,42.0,1,1,1,3,1,2,99999996,99999996,99999996,6," 14JUN2018"
2016,7204,"        720401",156.9885,12,06,06,09,2,01,1,3,2,6,1,21,05,40,0,12,40.0,1600,2,1,2,6,6,0,0,8300,0,1500,6000,0,6000,0,0,1300,0,0,0,0,0,7000,0,0,04,1300,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,8300,1000,0,0,0,0,"        7204A",5,22,2,1,2,12,03,02,0,0,73940,0,1500,6000,0,6000,0,2700,83800,1025,8910,0,0,0,7050,16910,0,59415,83800,1300,0,0,50,0,0,0,0,0,0,0,8000,0,3600,0,0,1300,90850,1000,0,0,82500,0,"        7204A01",5,04,2,1,2,12,03,02,0,0,73940,0,1500,6000,0,6000,0,2700,83800,1025,8910,0,0,0,7050,16910,0,83800,1300,0,0,50,0,0,0,0,0,0,0,8000,0,3600,0,0,1300,90850,1000,0,0,82500,0,5,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,2,1,1,700,99999996,99999996,6," 14JUN2018"
2016,7204,"        720402",156.9885,12,06,06,12,1,01,1,4,6,6,1,11,01,52,0,0,37.0,1924,1,2,2,6,6,0,0,65640,0,0,0,0,0,0,2700,82500,1025,8910,0,0,0,50,16910,0,02,82500,0,0,0,50,0,0,0,0,0,0,0,8000,0,3600,0,0,0,82550,0,0,0,82500,0,"        7204A",5,22,1,1,1,12,03,02,0,0,73940,0,1500,6000,0,6000,0,2700,83800,1025,8910,0,0,0,7050,16910,0,59415,83800,1300,0,0,50,0,0,0,0,0,0,0,8000,0,3600,0,0,1300,90850,1000,0,0,82500,0,"        7204A01",5,04,1,1,1,12,03,02,0,0,73940,0,1500,6000,0,6000,0,2700,83800,1025,8910,0,0,0,7050,16910,0,83800,1300,0,0,50,0,0,0,0,0,0,0,8000,0,3600,0,0,1300,90850,1000,0,0,82500,0,5,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,2,1,1,700,99999996,99999996,6," 14JUN2018"
2016,7204,"        720403",156.9885,12,06,06,03,2,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,6,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,96,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,"        7204A",5,22,2,1,3,12,03,02,0,0,73940,0,1500,6000,0,6000,0,2700,83800,1025,8910,0,0,0,7050,16910,0,59415,83800,1300,0,0,50,0,0,0,0,0,0,0,8000,0,3600,0,0,1300,90850,1000,0,0,82500,0,"        7204A01",5,04,2,1,3,12,03,02,0,0,73940,0,1500,6000,0,6000,0,2700,83800,1025,8910,0,0,0,7050,16910,0,83800,1300,0,0,50,0,0,0,0,0,0,0,8000,0,3600,0,0,1300,90850,1000,0,0,82500,0,5,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,2,1,1,700,99999996,99999996,6," 14JUN2018"
2016,7204,"        720404",156.9885,12,06,06,03,1,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,6,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,96,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,"        7204A",5,22,2,1,3,12,03,02,0,0,73940,0,1500,6000,0,6000,0,2700,83800,1025,8910,0,0,0,7050,16910,0,59415,83800,1300,0,0,50,0,0,0,0,0,0,0,8000,0,3600,0,0,1300,90850,1000,0,0,82500,0,"        7204A01",5,04,2,1,3,12,03,02,0,0,73940,0,1500,6000,0,6000,0,2700,83800,1025,8910,0,0,0,7050,16910,0,83800,1300,0,0,50,0,0,0,0,0,0,0,8000,0,3600,0,0,1300,90850,1000,0,0,82500,0,5,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,2,1,1,700,99999996,99999996,6," 14JUN2018"
2016,7204,"        720405",156.9885,12,06,06,03,2,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,6,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,96,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,"        7204A",5,22,2,1,3,12,03,02,0,0,73940,0,1500,6000,0,6000,0,2700,83800,1025,8910,0,0,0,7050,16910,0,59415,83800,1300,0,0,50,0,0,0,0,0,0,0,8000,0,3600,0,0,1300,90850,1000,0,0,82500,0,"        7204A01",5,04,2,1,3,12,03,02,0,0,73940,0,1500,6000,0,6000,0,2700,83800,1025,8910,0,0,0,7050,16910,0,83800,1300,0,0,50,0,0,0,0,0,0,0,8000,0,3600,0,0,1300,90850,1000,0,0,82500,0,5,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,2,1,1,700,99999996,99999996,6," 14JUN2018"
2016,7214,"        721401",190.7853,12,01,05,16,1,01,1,4,6,6,2,30,96,96,96,96,999.6,9996,6,6,6,6,6,0,0,56300,9750,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,22000,05,51500,0,4800,4800,0,7500,7500,12500,9500,0,0,22000,0,0,0,0,0,0,56300,0,0,0,0,0,"        7214A",2,24,1,1,1,16,13,05,0,0,64300,10400,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,30000,64613,59500,0,4800,4800,0,7500,7500,22250,9500,9750,0,22000,0,0,0,22000,0,0,64300,0,0,0,0,0,"        7214A01",2,03,1,1,1,16,13,05,0,0,64300,10400,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,30000,59500,0,4800,4800,0,7500,7500,22250,9500,9750,0,22000,0,0,0,22000,0,0,64300,0,0,0,0,0,2,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6," 14JUN2018"
2016,7214,"        721402",190.7853,12,01,05,13,2,01,1,4,6,6,2,30,03,0,0,52,999.6,9996,6,6,6,6,6,0,0,8000,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,05,8000,0,0,0,0,0,0,9750,0,9750,0,0,0,0,0,22000,0,0,8000,0,0,0,0,0,"        7214A",2,24,2,1,2,16,13,05,0,0,64300,10400,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,30000,64613,59500,0,4800,4800,0,7500,7500,22250,9500,9750,0,22000,0,0,0,22000,0,0,64300,0,0,0,0,0,"        7214A01",2,03,2,1,2,16,13,05,0,0,64300,10400,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,30000,59500,0,4800,4800,0,7500,7500,22250,9500,9750,0,22000,0,0,0,22000,0,0,64300,0,0,0,0,0,2,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6," 14JUN2018"
2016,7231,"        723102",502.8602,12,07,07,05,1,06,1,2,1,1,1,21,04,12,40,0,40.0,480,1,2,2,6,6,0,0,2525,0,0,0,0,0,0,0,2000,75,0,0,0,275,525,0,0,02,2000,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,2525,0,0,0,2000,0,"        7231A",2,44,2,1,4,06,05,02,0,0,7350,0,0,0,0,0,0,25,6400,150,0,0,0,525,950,0,0,6800,6400,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,7350,0,0,0,6400,0,"        7231A02",1,02,1,2,1,05,05,02,0,0,2525,0,0,0,0,0,0,0,2000,75,0,0,0,275,525,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,2525,0,0,0,2000,0,2,2,2,65.5,1,72.5,1,77.1,1,74.3,1,3,2,3,1,6,99999996,99999996,1100,6," 14JUN2018"
2016,7231,"        723104",502.8602,12,07,07,06,2,06,1,2,1,1,1,22,04,16,36,0,4.0,64,1,2,2,6,6,0,0,4825,0,0,0,0,0,0,25,4400,75,0,0,0,250,425,0,0,02,4400,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,4825,0,0,0,4400,0,"        7231A",2,44,1,1,1,06,05,02,0,0,7350,0,0,0,0,0,0,25,6400,150,0,0,0,525,950,0,0,6800,6400,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,7350,0,0,0,6400,0,"        7231A01",1,02,1,1,1,06,06,02,0,0,4825,0,0,0,0,0,0,25,4400,75,0,0,0,250,425,0,0,4400,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,4825,0,0,0,4400,0,2,2,1,65.5,1,72.5,1,77.1,1,74.3,1,3,2,3,1,6,99999996,99999996,1100,6," 14JUN2018"
2016,7239,"        723901",195.965,12,07,07,12,2,01,1,4,6,6,2,30,03,0,0,52,999.6,9996,6,6,6,6,6,0,0,34070,0,0,0,0,0,13500,0,24000,0,1780,0,0,0,13500,3430,0,02,24000,0,0,0,0,0,0,0,0,0,0,0,1650,0,5000,0,0,0,37500,0,250,0,24000,0,"        7239A",2,21,2,1,2,13,12,02,0,0,56770,0,0,0,0,0,13500,1750,63000,775,10730,0,0,0,13500,19730,0,51425,63000,0,0,0,0,0,0,0,0,0,0,0,9000,0,5000,31000,0,0,76500,0,250,0,63000,0,"        7239A01",2,03,2,1,2,13,12,02,0,0,56770,0,0,0,0,0,13500,1750,63000,775,10730,0,0,0,13500,19730,0,63000,0,0,0,0,0,0,0,0,0,0,0,9000,0,5000,31000,0,0,76500,0,250,0,63000,0,2,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,2," 14JUN2018"
2016,7239,"        723902",195.965,12,07,07,13,1,01,1,3,6,6,1,11,01,52,0,0,45.0,2340,1,2,2,6,6,0,0,22700,0,0,0,0,0,0,1750,39000,775,8950,0,0,0,0,16300,0,02,39000,0,0,0,0,0,0,0,0,0,0,0,7350,0,0,31000,0,0,39000,0,0,0,39000,0,"        7239A",2,21,1,1,1,13,12,02,0,0,56770,0,0,0,0,0,13500,1750,63000,775,10730,0,0,0,13500,19730,0,51425,63000,0,0,0,0,0,0,0,0,0,0,0,9000,0,5000,31000,0,0,76500,0,250,0,63000,0,"        7239A01",2,03,1,1,1,13,12,02,0,0,56770,0,0,0,0,0,13500,1750,63000,775,10730,0,0,0,13500,19730,0,63000,0,0,0,0,0,0,0,0,0,0,0,9000,0,5000,31000,0,0,76500,0,250,0,63000,0,2,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,2," 14JUN2018"
2016,7262,"        726201",306.1682,12,07,07,16,2,05,2,1,6,6,2,30,96,96,96,96,999.6,9996,6,6,6,6,6,0,0,25095,0,0,0,0,0,4400,0,0,0,30,0,350,375,12350,30,600,04,12775,0,7000,7350,0,675,675,11500,0,0,0,11500,0,225,0,0,0,0,25125,0,0,0,0,0,"        7262A",1,12,1,1,1,16,16,04,0,0,25095,0,0,0,0,0,4400,0,0,0,30,0,350,375,12350,30,600,24161,12775,0,7000,7350,0,675,675,11500,0,0,0,11500,0,225,0,0,0,0,25125,0,0,0,0,0,"        7262A01",1,01,1,1,1,16,16,04,0,0,25095,0,0,0,0,0,4400,0,0,0,30,0,350,375,12350,30,600,12775,0,7000,7350,0,675,675,11500,0,0,0,11500,0,225,0,0,0,0,25125,0,0,0,0,0,1,1,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,2,1,2,99999996,99999996,99999996,2," 14JUN2018"
2016,7288,"        728801",255.6299,12,07,07,13,1,01,1,2,6,6,1,11,01,52,0,0,40.0,2080,1,2,2,6,6,0,0,40690,0,0,0,0,0,0,2300,50000,925,4970,0,0,0,0,9310,0,02,50000,0,0,0,0,0,0,0,0,0,0,0,4340,0,1450,0,0,0,50000,0,0,0,50000,0,"        7288A",2,21,2,1,2,13,12,02,0,0,83930,0,0,0,0,0,0,4700,102500,1850,9900,0,0,0,0,18570,0,70405,102500,0,0,0,0,0,0,0,0,0,0,0,8670,0,4550,0,0,0,102500,0,525,0,102500,0,"        7288A01",2,03,2,1,2,13,12,02,0,0,83930,0,0,0,0,0,0,4700,102500,1850,9900,0,0,0,0,18570,0,102500,0,0,0,0,0,0,0,0,0,0,0,8670,0,4550,0,0,0,102500,0,525,0,102500,0,2,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,900,99999996,99999996,2," 14JUN2018"
2016,7288,"        728802",255.6299,12,07,07,12,2,01,1,3,6,6,1,11,01,52,0,0,35.0,1820,1,2,2,6,6,0,0,43240,0,0,0,0,0,0,2400,52500,925,4930,0,0,0,0,9260,0,02,52500,0,0,0,0,0,0,0,0,0,0,0,4330,0,3100,0,0,0,52500,0,525,0,52500,0,"        7288A",2,21,1,1,1,13,12,02,0,0,83930,0,0,0,0,0,0,4700,102500,1850,9900,0,0,0,0,18570,0,70405,102500,0,0,0,0,0,0,0,0,0,0,0,8670,0,4550,0,0,0,102500,0,525,0,102500,0,"        7288A01",2,03,1,1,1,13,12,02,0,0,83930,0,0,0,0,0,0,4700,102500,1850,9900,0,0,0,0,18570,0,102500,0,0,0,0,0,0,0,0,0,0,0,8670,0,4550,0,0,0,102500,0,525,0,102500,0,2,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,900,99999996,99999996,2," 14JUN2018"
2016,7305,"        730501",274.4006,12,01,05,12,2,04,1,3,6,6,2,30,03,0,0,52,999.6,9996,6,6,6,6,6,0,0,11625,0,0,0,0,0,11000,0,0,0,0,0,0,325,11625,0,0,04,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,11625,0,0,0,0,0,"        7305A",2,44,1,1,1,12,12,04,0,0,12950,0,0,0,0,0,11000,0,850,0,0,0,0,550,12100,0,0,15488,850,850,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,850,12950,0,0,0,0,0,"        7305A01",1,02,1,1,1,12,12,04,0,0,11625,0,0,0,0,0,11000,0,0,0,0,0,0,325,11625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,11625,0,0,0,0,0,2,2,1,21.3,1,39.4,1,59.6,1,44.3,1,1,1,3,1,2,99999996,99999996,99999996,6," 14JUN2018"
2016,7305,"        730502",274.4006,12,01,05,12,1,06,2,1,6,6,1,11,01,52,0,0,40.0,2080,2,1,2,6,6,0,0,1325,0,0,0,0,0,0,0,850,0,0,0,0,225,475,0,0,03,850,850,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,850,1325,0,0,0,0,0,"        7305A",2,44,2,1,4,12,12,04,0,0,12950,0,0,0,0,0,11000,0,850,0,0,0,0,550,12100,0,0,15488,850,850,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,850,12950,0,0,0,0,0,"        7305A02",1,02,1,2,1,12,12,03,0,0,1325,0,0,0,0,0,0,0,850,0,0,0,0,225,475,0,0,850,850,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,850,1325,0,0,0,0,0,2,2,2,21.3,1,39.4,1,59.6,1,44.3,1,1,1,3,1,2,99999996,99999996,99999996,6," 14JUN2018"
2016,7329,"        732901",187.2044,12,01,05,15,2,01,1,2,6,6,2,30,03,0,0,52,999.6,9996,6,6,6,6,6,0,0,10000,0,0,0,0,0,3000,0,0,0,0,0,0,0,10000,0,0,04,0,0,7000,7000,0,0,0,10500,0,10500,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,"        7329A",3,41,2,1,2,15,09,04,0,0,68635,0,0,0,0,0,14500,50,3700,50,390,0,0,425,41125,2190,0,68419,29700,0,13500,13500,0,0,0,26000,10500,10500,0,26000,1800,200,0,0,0,0,70825,0,0,12500,3700,0,"        7329A01",3,05,2,1,2,15,09,04,0,0,68635,0,0,0,0,0,14500,50,3700,50,390,0,0,425,41125,2190,0,29700,0,13500,13500,0,0,0,26000,10500,10500,0,26000,1800,200,0,0,0,0,70825,0,0,12500,3700,0,3,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6," 14JUN2018"
2016,7329,"        732902",187.2044,12,01,05,15,1,01,1,3,6,6,2,30,03,0,0,52,999.6,9996,6,6,6,6,6,0,0,41860,0,0,0,0,0,11500,0,0,0,390,0,0,0,18000,2140,0,06,26000,0,6500,6500,0,0,0,15500,10500,0,0,26000,1750,0,0,0,0,0,44000,0,0,0,0,0,"        7329A",3,41,1,1,1,15,09,04,0,0,68635,0,0,0,0,0,14500,50,3700,50,390,0,0,425,41125,2190,0,68419,29700,0,13500,13500,0,0,0,26000,10500,10500,0,26000,1800,200,0,0,0,0,70825,0,0,12500,3700,0,"        7329A01",3,05,1,1,1,15,09,04,0,0,68635,0,0,0,0,0,14500,50,3700,50,390,0,0,425,41125,2190,0,29700,0,13500,13500,0,0,0,26000,10500,10500,0,26000,1800,200,0,0,0,0,70825,0,0,12500,3700,0,3,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6," 14JUN2018"
2016,7329,"        732903",187.2044,12,01,05,09,1,06,1,2,1,1,1,21,05,12,0,40,40.0,480,1,2,2,6,6,0,0,16775,0,0,0,0,0,0,50,3700,50,0,0,0,425,13125,50,0,04,3700,0,0,0,0,0,0,0,0,0,0,0,50,200,0,0,0,0,16825,0,0,12500,3700,0,"        7329A",3,41,2,1,3,15,09,04,0,0,68635,0,0,0,0,0,14500,50,3700,50,390,0,0,425,41125,2190,0,68419,29700,0,13500,13500,0,0,0,26000,10500,10500,0,26000,1800,200,0,0,0,0,70825,0,0,12500,3700,0,"        7329A01",3,05,2,1,3,15,09,04,0,0,68635,0,0,0,0,0,14500,50,3700,50,390,0,0,425,41125,2190,0,29700,0,13500,13500,0,0,0,26000,10500,10500,0,26000,1800,200,0,0,0,0,70825,0,0,12500,3700,0,3,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6," 14JUN2018"
